Date,Open_Stock_Price,High_Stock_Price,Low_Stock_Price,Close_Stock_Price,Stock_Volumn,Stock_Dividends,Stock_Splits,Open_Currency_Rate,High_Currency_Rate,Low_Currency_Rate,Close_Currency_Rate,Currency_Rate_Volumn,Currency_Rate_Dividends,Currency_Stock_Splits,Total_Sales(EUR_Million),EPS
2023-12-21,438.9492850211973,442.69171687923847,438.1121534053505,440.771240234375,172262.0,0.0,0.0,1.094570875167847,1.099976897239685,1.0936251878738403,1.094570875167847,0.0,0.0,0.0,11168.514130434782,6.822173913043478
2023-12-22,439.6977761311729,442.8000531207703,438.33867324472516,440.9977661132813,163538.0,0.0,0.0,1.100618600845337,1.1040574312210083,1.0994206666946411,1.100618600845337,0.0,0.0,0.0,11175.467391304348,6.836521739130435
2023-12-23,440.44626724114846,442.9083893623021,438.5651930840998,441.22429199218755,154814.0,0.0,0.0,1.101298213005066,1.1041183869043987,1.0996101299921672,1.101298213005066,0.0,0.0,0.0,11182.420652173912,6.850869565217391
2023-12-24,441.194758351124,443.01672560383395,438.7917129234744,441.45081787109376,146090.0,0.0,0.0,1.101977825164795,1.1041793425877888,1.0997995932896931,1.101977825164795,0.0,0.0,0.0,11189.37391304348,6.865217391304348
2023-12-25,441.9432494610996,443.12506184536574,439.01823276284904,441.67734375000003,137366.0,0.0,0.0,1.102657437324524,1.1042402982711792,1.0999890565872192,1.102657437324524,0.0,0.0,0.0,11196.327173913043,6.879565217391304
2023-12-26,442.6917405710752,443.2333980868976,439.2447526022237,441.9038696289063,128642.0,0.0,0.0,1.1020255088806152,1.103996515274048,1.1009578704833984,1.1020255088806152,0.0,0.0,0.0,11203.28043478261,6.893913043478261
2023-12-27,444.1690029441045,445.4000700254351,442.54400040781775,444.4644470214844,165203.0,0.0,0.0,1.1043012142181396,1.1122480630874634,1.102924942970276,1.1043012142181396,0.0,0.0,0.0,11210.233695652174,6.9082608695652175
2023-12-28,444.21824576847695,446.6311493360929,443.23339207644585,443.8243103027344,137134.0,0.0,0.0,1.110864281654358,1.113945484161377,1.1071009635925293,1.110864281654358,0.0,0.0,0.0,11217.186956521738,6.922608695652174
2023-12-29,444.71067451928093,446.766565622205,440.7589520306742,442.1377487182617,162650.75,0.0,0.0,1.1068191528320312,1.1086474657058716,1.1043256521224976,1.1068191528320312,0.0,0.0,0.0,11224.140217391305,6.9369565217391305
2023-12-30,445.20310327008485,446.9019819083171,438.28451198490257,440.45118713378906,188167.5,0.0,0.0,1.1064071655273438,1.1075445810953777,1.1042159398396811,1.1064071655273438,0.0,0.0,0.0,11231.09347826087,6.951304347826087
2023-12-31,445.69553202088883,447.0373981944292,435.8100719391309,438.7646255493164,213684.25,0.0,0.0,1.1059951782226562,1.1064416964848836,1.1041062275568645,1.1059951782226562,0.0,0.0,0.0,11238.046739130436,6.965652173913044
2024-01-01,446.1879607716928,447.1728144805413,433.3356318933593,437.07806396484375,239201.0,0.0,0.0,1.1055831909179688,1.1053388118743896,1.103996515274048,1.1055831909179688,0.0,0.0,0.0,11245.0,6.98
2024-01-02,437.1765378007817,439.687932690761,430.0363486982002,432.1537780761719,280587.0,0.0,0.0,1.1038745641708374,1.1046061515808103,1.0941996574401855,1.1038745641708374,0.0,0.0,0.0,11240.942857142858,6.98
2024-01-03,429.88863739207466,431.907575442452,428.8545530356081,430.7257690429688,277913.0,0.0,0.0,1.0941756963729858,1.0967004299163818,1.0898706912994385,1.0941756963729858,0.0,0.0,0.0,11236.885714285714,6.98
2024-01-04,426.7370759817714,429.05148807825344,422.6992000472454,427.6726989746094,195961.0,0.0,0.0,1.0927767753601074,1.0970205068588257,1.0917030572891235,1.0927767753601074,0.0,0.0,0.0,11232.828571428572,6.98
2024-01-05,426.50728813761685,430.7093365028618,423.71687946782964,429.05150349934894,194034.66666666666,0.0,0.0,1.0947387218475342,1.0996382236480713,1.0879853963851929,1.0947387218475342,0.0,0.0,0.0,11228.771428571428,6.98
2024-01-06,426.2775002934623,432.3671849274701,424.73455888841386,430.43030802408856,192108.33333333334,0.0,0.0,1.0945670207341511,1.099030613899231,1.0894750754038494,1.0945670207341511,0.0,0.0,0.0,11224.714285714286,6.98
2024-01-07,426.04771244930777,434.0250333520784,425.7522383089981,431.8091125488281,190182.0,0.0,0.0,1.0943953196207683,1.0984230041503906,1.0909647544225056,1.0943953196207683,0.0,0.0,0.0,11220.657142857142,6.98
2024-01-08,431.5136213553763,433.8280334472656,427.9189115387898,433.8280334472656,183083.0,0.0,0.0,1.0942236185073853,1.0978153944015503,1.092454433441162,1.0942236185073853,0.0,0.0,0.0,11216.6,6.98
2024-01-09,435.6992752167354,435.6992752167354,432.0553345235826,433.3356323242188,195251.0,0.0,0.0,1.095170259475708,1.096731662750244,1.0912623405456543,1.095170259475708,0.0,0.0,0.0,11212.542857142857,6.98
2024-01-10,434.0742564735974,437.7182270866668,433.08940280037314,434.8128967285156,218560.0,0.0,0.0,1.093242645263672,1.0969723463058472,1.0923351049423218,1.093242645263672,0.0,0.0,0.0,11208.485714285714,6.98
2024-01-11,434.8621462935198,440.18038040439393,432.79397753412456,438.6538391113281,222113.0,0.0,0.0,1.0975141525268557,1.0991426706314087,1.093147039413452,1.0975141525268557,0.0,0.0,0.0,11204.42857142857,6.98
2024-01-12,433.69673129261895,437.3078816176425,427.7876293098591,431.69420369466144,249700.66666666666,0.0,0.0,1.0981649160385132,1.098659634590149,1.0937089920043943,1.0981649160385132,0.0,0.0,0.0,11200.371428571429,6.98
2024-01-13,432.53131629171816,434.4353828308911,422.7812810855936,424.7345682779948,277288.3333333333,0.0,0.0,1.0969669024149578,1.0977365573247275,1.0936093330383299,1.0969669024149578,0.0,0.0,0.0,11196.314285714285,6.98
2024-01-14,431.3659012908173,431.5628840441397,417.7749328613281,417.7749328613281,304876.0,0.0,0.0,1.0957688887914023,1.096813480059306,1.0935096740722656,1.0957688887914023,0.0,0.0,0.0,11192.257142857145,6.98
2024-01-15,415.65749701926745,419.9908773952196,414.2294771704492,418.3658447265625,265251.0,0.0,0.0,1.094570875167847,1.0958904027938845,1.0934100151062012,1.094570875167847,0.0,0.0,0.0,11188.2,6.98
2024-01-16,412.3582599921716,417.43025058259593,410.683996664684,415.7067565917969,336783.0,0.0,0.0,1.094570875167847,1.094666838645935,1.086708426475525,1.094570875167847,0.0,0.0,0.0,11184.142857142857,6.98
2024-01-17,414.8696215813261,420.5325303625549,413.8847678802428,419.7446594238281,272222.0,0.0,0.0,1.087878942489624,1.0884946584701538,1.0845398902893066,1.087878942489624,0.0,0.0,0.0,11180.085714285717,6.98
2024-01-18,422.3052550023649,422.9946646152631,417.7256913033976,419.7446594238281,227092.0,0.0,0.0,1.0885775089263916,1.0907504558563232,1.084869384765625,1.0885775089263916,0.0,0.0,0.0,11176.028571428573,6.98
2024-01-19,422.53505140489136,423.0931391714678,417.5779625493836,419.26863606770837,231386.33333333334,0.0,0.0,1.0879143476486206,1.0892653465270996,1.0868265628814695,1.0879143476486206,0.0,0.0,0.0,11171.971428571427,6.98
2024-01-20,422.7648478074178,423.1916137276724,417.4302337953696,418.79261271158856,235680.66666666666,0.0,0.0,1.0883527994155884,1.0898396968841553,1.0872286160786944,1.0883527994155884,0.0,0.0,0.0,11167.914285714283,6.98
2024-01-21,422.9946442099443,423.2900882838771,417.2825050413556,418.3165893554688,239975.0,0.0,0.0,1.0887912511825562,1.090414047241211,1.0876306692759194,1.0887912511825562,0.0,0.0,0.0,11163.857142857143,6.98
2024-01-22,420.7295097049505,421.0741844532481,416.8393255951536,420.04010009765625,202126.0,0.0,0.0,1.089229702949524,1.0909883975982666,1.0880327224731443,1.089229702949524,0.0,0.0,0.0,11159.8,6.98
2024-01-23,418.3165996524837,423.63480350162206,418.3165996524837,422.5022277832031,307273.0,0.0,0.0,1.088020920753479,1.0918222665786743,1.0824267864227295,1.088020920753479,0.0,0.0,0.0,11155.742857142855,6.98
2024-01-24,423.33937358507,426.343165380775,421.7636016367698,425.8507385253906,255612.0,0.0,0.0,1.0857881307601929,1.093147039413452,1.0851871967315674,1.0857881307601929,0.0,0.0,0.0,11151.685714285712,6.98
2024-01-25,429.3961936469548,439.7371570260672,429.3961936469548,438.3583679199219,338010.0,0.0,0.0,1.088174819946289,1.0900371074676514,1.0826143026351929,1.088174819946289,0.0,0.0,0.0,11147.628571428571,6.98
2024-01-26,431.8090937188558,440.26242099644236,431.3659075502099,438.2106424967448,309139.0,0.0,0.0,1.0847046375274658,1.0883287191390991,1.0813382863998413,1.0847046375274658,0.0,0.0,0.0,11143.571428571428,6.98
2024-01-27,434.2219937907568,440.78768496681755,433.335621453465,438.0629170735677,280268.0,0.0,0.0,1.0845870176951091,1.0872108936309814,1.0807973146438599,1.0845870176951091,0.0,0.0,0.0,11139.514285714286,6.98
2024-01-28,436.6348938626578,441.3129489371927,435.3053353567201,437.9151916503906,251397.0,0.0,0.0,1.0844693978627522,1.0860930681228638,1.0802563428878784,1.0844693978627522,0.0,0.0,0.0,11135.457142857143,6.98
2024-01-29,438.75232071725816,443.6273585251453,438.45687663117087,439.5401916503906,210482.0,0.0,0.0,1.0843517780303955,1.084975242614746,1.079715371131897,1.0843517780303955,0.0,0.0,0.0,11131.4,6.98
2024-01-30,438.259891105708,441.9530924352505,437.47202017754535,437.9644470214844,385243.0,0.0,0.0,1.0834470987319946,1.085564136505127,1.0812681913375854,1.0834470987319946,0.0,0.0,0.0,11127.342857142858,6.98
2024-01-31,440.6727903699878,442.54400634765625,437.1765417788728,442.54400634765625,227448.0,0.0,0.0,1.08433997631073,1.088565707206726,1.0807656049728394,1.08433997631073,0.0,0.0,0.0,11123.285714285714,6.98
2024-02-01,443.8243120643831,447.0743472941956,439.687944574644,440.8697509765625,224923.0,0.0,0.0,1.0803920030593872,1.086555004119873,1.078027606010437,1.0803920030593872,0.0,0.0,0.0,11119.228571428572,6.98
2024-02-02,442.544005730876,447.66525700146894,439.4909732963348,443.5288594563802,231003.66666666666,0.0,0.0,1.0874648094177246,1.0897995233535769,1.0783065557479858,1.0874648094177246,0.0,0.0,0.0,11115.171428571428,6.98
2024-02-03,441.26369939736884,448.2561667087423,439.29400201802554,446.18796793619794,237084.33333333334,0.0,0.0,1.0843113263448079,1.0861159165700278,1.0763598680496216,1.0843113263448079,0.0,0.0,0.0,11111.114285714286,6.98
2024-02-04,439.98339306386174,448.8470764160156,439.09703073971633,448.8470764160156,243165.0,0.0,0.0,1.0811578432718914,1.0824323097864788,1.0744131803512573,1.0811578432718914,0.0,0.0,0.0,11107.057142857142,6.98
2024-02-05,450.81677278855295,453.6236117924079,443.9720276787444,447.0743408203125,234458.0,0.0,0.0,1.0780043601989746,1.0787487030029297,1.072466492652893,1.0780043601989746,0.0,0.0,0.0,11103.0,6.98
2024-02-06,446.089500879715,447.6652427746602,443.7258279265969,445.3508605957031,259791.0,0.0,0.0,1.0741831064224243,1.076310396194458,1.0724550485610962,1.0741831064224243,0.0,0.0,0.0,11098.942857142856,6.98
2024-02-07,446.1387159477128,451.6046418361908,443.97202583487785,446.2864379882813,240248.0,0.0,0.0,1.075719952583313,1.0784345865249634,1.0756388902664185,1.075719952583313,0.0,0.0,0.0,11094.885714285714,6.98
2024-02-08,415.6082700015842,423.9302959609598,410.7824927827781,412.4567260742188,904418.0,0.0,0.0,1.077574610710144,1.0789813995361328,1.074310064315796,1.077574610710144,0.0,0.0,0.0,11090.82857142857,6.98
2024-02-09,415.92014123156923,425.40757333076823,412.70295641903186,415.6903279622396,743235.0,0.0,0.0,1.077725529670715,1.0794472694396973,1.0763914585113523,1.077725529670715,0.0,0.0,0.0,11086.771428571428,6.98
2024-02-10,416.2320124615543,426.8848507005766,414.6234200552856,418.9239298502605,582052.0,0.0,0.0,1.078423778216044,1.07981276512146,1.0761830409367878,1.078423778216044,0.0,0.0,0.0,11082.714285714286,6.98
2024-02-11,416.54388369153935,428.362128070385,416.54388369153935,422.1575317382813,420869.0,0.0,0.0,1.0791220267613728,1.0801782608032227,1.0759746233622232,1.0791220267613728,0.0,0.0,0.0,11078.657142857142,6.98
2024-02-12,422.9454143243912,425.2597963702517,418.759786289033,421.5173645019531,265149.0,0.0,0.0,1.0798202753067017,1.0805437564849854,1.0757662057876587,1.0798202753067017,0.0,0.0,0.0,11074.6,6.98
2024-02-13,422.9946703556639,425.407573978203,420.7295188345722,424.7673950195313,248812.0,0.0,0.0,1.0772264003753662,1.079563856124878,1.0702054500579834,1.0772264003753662,0.0,0.0,0.0,11070.542857142857,6.98
2024-02-14,428.21435962040414,433.5818240929848,425.94920822309126,431.1196899414063,426766.0,0.0,0.0,1.070893168449402,1.0734450817108154,1.069553017616272,1.070893168449402,0.0,0.0,0.0,11066.485714285714,6.98
2024-02-15,434.1234774146328,437.47200387289735,432.6461969378742,435.6992492675781,289962.0,0.0,0.0,1.073214769363403,1.0786322355270386,1.072524070739746,1.073214769363403,0.0,0.0,0.0,11062.42857142857,6.98
2024-02-16,434.5502538492965,436.7826048214729,432.3343331298489,435.338134765625,236377.0,0.0,0.0,1.0773887634277344,1.0780508518218994,1.0734450817108154,1.0773887634277344,0.0,0.0,0.0,11058.371428571429,6.98
2024-02-17,434.97703028396023,436.09320577004837,432.0224693218237,434.97702026367193,182792.0,0.0,0.0,1.077741225560506,1.0783610343933105,1.0743963321050007,1.0777567625045776,0.0,0.0,0.0,11054.314285714285,6.98
2024-02-18,435.4038067186239,435.4038067186239,431.7106055137984,434.6159057617188,129207.0,0.0,0.0,1.078093687693278,1.0786712169647217,1.0753475824991863,1.078124761581421,0.0,0.0,0.0,11050.257142857145,6.98
2024-02-19,433.1879021728791,438.0136792496638,432.8431973698196,436.881103515625,169958.0,0.0,0.0,1.0784461498260498,1.0789813995361328,1.0762988328933716,1.0784927606582642,0.0,0.0,0.0,11046.2,6.98
2024-02-20,437.9151722849078,440.0326016349904,436.0931870095909,437.8166809082031,195482.0,0.0,0.0,1.0775396823883057,1.0838581323623655,1.0762524604797363,1.0775396823883057,0.0,0.0,0.0,11042.142857142857,6.98
2024-02-21,440.5743098953966,447.320563769678,440.4758185140608,444.3167419433594,317754.0,0.0,0.0,1.0813149213790894,1.0822510719299316,1.0791910886764526,1.0813149213790894,0.0,0.0,0.0,11038.085714285711,6.98
2024-02-22,446.4834170810735,449.9796355856761,443.3811340332031,443.3811340332031,334870.0,0.0,0.0,1.082040309906006,1.0886249542236328,1.0805087089538574,1.082040309906006,0.0,0.0,0.0,11034.028571428573,6.98
2024-02-23,446.0074038599734,448.8963039625727,443.1677444322789,443.5288594563802,301335.0,0.0,0.0,1.0825674533843994,1.0839403867721558,1.0813733339309692,1.0825674533843994,0.0,0.0,0.0,11029.971428571427,6.98
2024-02-24,445.5313906388733,447.81297233946924,442.9543548313546,443.6765848795573,267800.0,0.0,0.0,1.0823644002278645,1.0845956007639568,1.0813616514205933,1.0823800166447957,0.0,0.0,0.0,11025.914285714283,6.98
2024-02-25,445.0553774177732,446.72964071636585,442.74096523043033,443.8243103027344,234265.0,0.0,0.0,1.0821613470713298,1.0852508147557576,1.0813499689102173,1.0821925799051921,0.0,0.0,0.0,11021.857142857143,6.98
2024-02-26,444.16899760288095,446.5326403595428,441.55914143291375,444.5137023925781,184881.0,0.0,0.0,1.081958293914795,1.0859060287475586,1.0813382863998413,1.0820051431655884,0.0,0.0,0.0,11017.8,6.98
2024-02-27,443.8735743677324,445.1538721548876,438.45687902071495,439.7864074707031,195164.0,0.0,0.0,1.0850930213928225,1.086614012718201,1.083364963531494,1.0850930213928225,0.0,0.0,0.0,11013.742857142855,6.98
2024-02-28,439.5401906333662,441.3129453118367,433.581837820046,435.0098876953125,617052.0,0.0,0.0,1.084481120109558,1.0847163200378418,1.0798670053482056,1.084481120109558,0.0,0.0,0.0,11009.685714285712,6.98
2024-02-29,436.093205113996,437.52125499712815,430.6272791164756,435.256103515625,228320.0,0.0,0.0,1.0838816165924072,1.085587739944458,1.0805671215057373,1.0838816165924072,0.0,0.0,0.0,11005.628571428571,6.98
2024-03-01,436.0603838108093,437.55408459281017,431.333088074187,435.7977701822917,217939.0,0.0,0.0,1.0804970264434814,1.0841518640518188,1.079925298690796,1.0804970264434814,0.0,0.0,0.0,11001.571428571428,6.98
2024-03-02,436.02756250762263,437.58691418849213,432.0388970318984,436.3394368489583,207558.0,0.0,0.0,1.081754485766093,1.0849843819936116,1.0812362432479858,1.081754485766093,0.0,0.0,0.0,10997.514285714286,6.98
2024-03-03,435.9947412044359,437.61974378417415,432.74470598960977,436.881103515625,197177.0,0.0,0.0,1.0830119450887044,1.0858168999354045,1.0825471878051756,1.0830119450887044,0.0,0.0,0.0,10993.457142857142,6.98
2024-03-04,436.3886874741845,438.407625569398,430.3318431331936,431.7106323242188,203544.0,0.0,0.0,1.084269404411316,1.0866494178771973,1.0838581323623655,1.084269404411316,0.0,0.0,0.0,10989.4,6.98
2024-03-05,429.494703300581,432.2522816302197,422.3545139968687,431.5136413574219,225136.0,0.0,0.0,1.0855170488357544,1.087535738945007,1.084269404411316,1.0855170488357544,0.0,0.0,0.0,10985.342857142856,6.98
2024-03-06,429.1499825878152,438.7030751173598,428.6083250966481,438.6045837402344,255416.0,0.0,0.0,1.0855995416641235,1.091405153274536,1.084293007850647,1.0855995416641235,0.0,0.0,0.0,10981.285714285714,6.98
2024-03-07,438.9000444041051,443.82431289299967,438.06291274992304,442.1993103027344,220303.0,0.0,0.0,1.089953899383545,1.0940918922424316,1.086932897567749,1.089953899383545,0.0,0.0,0.0,10977.228571428572,6.98
2024-03-08,439.50737046289964,443.75865958325767,438.65382859261166,441.9530944824219,199483.66666666666,0.0,0.0,1.0950144529342651,1.097803235054016,1.0927051305770874,1.0950144529342651,0.0,0.0,0.0,10973.171428571428,6.98
2024-03-09,440.1146965216942,443.6930062735156,439.24474443530033,441.7068786621094,178664.33333333334,0.0,0.0,1.0947748025258381,1.096885601679484,1.0922916730244954,1.0947748025258381,0.0,0.0,0.0,10969.114285714286,6.98
2024-03-10,440.7220225804888,443.6273529637736,439.83566027798895,441.4606628417969,157845.0,0.0,0.0,1.0945351521174114,1.095967968304952,1.0918782154719036,1.0945351521174114,0.0,0.0,0.0,10965.057142857142,6.98
2024-03-11,442.2978048918348,444.3167429647863,437.1273229409909,443.7750854492188,253598.0,0.0,0.0,1.0942955017089844,1.09505033493042,1.0914647579193115,1.0942955017089844,0.0,0.0,0.0,10961.0,6.98
2024-03-12,444.3659955797368,448.9455592130437,443.6765859767231,447.320556640625,284887.0,0.0,0.0,1.093135118484497,1.0942115783691406,1.0903223752975464,1.093135118484497,0.0,0.0,0.0,10956.942857142856,6.98
2024-03-13,448.1084234602233,450.57055765505976,443.3318771111709,444.4152221679688,248468.0,0.0,0.0,1.0927767753601074,1.0949305295944214,1.0920488834381104,1.0927767753601074,0.0,0.0,0.0,10952.885714285714,6.98
2024-03-14,443.08565729361294,447.1235633259079,438.9492899392257,439.3924560546875,657341.0,0.0,0.0,1.0955302715301514,1.0954701900482178,1.0884116888046265,1.0955302715301514,0.0,0.0,0.0,10948.82857142857,6.98
2024-03-15,442.49474855864287,445.4821400078375,437.1601345748434,437.8823445638021,492515.6666666666,0.0,0.0,1.0883406400680542,1.0901559591293335,1.0873819589614868,1.0883406400680542,0.0,0.0,0.0,10944.771428571428,6.98
2024-03-16,441.9038398236728,443.840716689767,435.37097921046114,436.3722330729167,327690.3333333333,0.0,0.0,1.0883129835128784,1.0903541247049968,1.0876146952311196,1.0883129835128784,0.0,0.0,0.0,10940.714285714284,6.98
2024-03-17,441.3129310887027,442.19929337169657,433.58182384607886,434.8621215820313,162865.0,0.0,0.0,1.0882853269577026,1.09055229028066,1.0878474315007527,1.0882853269577026,0.0,0.0,0.0,10936.657142857142,6.98
2024-03-18,434.320473296359,435.2560963153956,430.9227160749621,434.5174560546875,189552.0,0.0,0.0,1.0882576704025269,1.0907504558563232,1.0880801677703855,1.0882576704025269,0.0,0.0,0.0,10932.6,6.98
2024-03-19,432.1045645946902,433.7295672026088,428.2636411426963,430.1348571777344,247616.0,0.0,0.0,1.087393879890442,1.0877841711044312,1.0835057497024536,1.087393879890442,0.0,0.0,0.0,10928.542857142857,6.98
2024-03-20,432.2522755979344,432.5477497361399,424.42270684875257,428.3621215820313,396357.0,0.0,0.0,1.0863306522369385,1.0874292850494385,1.0836936235427856,1.0863306522369385,0.0,0.0,0.0,10924.485714285714,6.98
2024-03-21,426.3924284938029,428.0666617783012,422.6992270576816,426.0969543457031,337716.0,0.0,0.0,1.0937210321426392,1.0944511890411377,1.0856467485427856,1.0937210321426392,0.0,0.0,0.0,10920.42857142857,6.98
2024-03-22,425.73585619524346,428.52625498386107,422.33810889118257,427.0161539713542,315756.0,0.0,0.0,1.0862362384796145,1.08695650100708,1.080905795097351,1.0862362384796145,0.0,0.0,0.0,10916.371428571429,6.98
2024-03-23,425.07928389668405,428.9858481894209,421.97699072468356,427.9353535970052,293796.0,0.0,0.0,1.0844087998072307,1.0860921541849773,1.0806917349497478,1.0844087998072307,0.0,0.0,0.0,10912.314285714285,6.98
2024-03-24,424.4227115981246,429.4454413949808,421.61587255818455,428.85455322265625,271836.0,0.0,0.0,1.0825813611348472,1.0852278073628745,1.0804776748021443,1.0825813611348472,0.0,0.0,0.0,10908.257142857145,6.98
2024-03-25,428.6083253772839,431.8583304371113,425.8014864317882,427.3772583007813,257201.0,0.0,0.0,1.0807539224624634,1.0843634605407717,1.080263614654541,1.0807539224624634,0.0,0.0,0.0,10904.2,6.98
2024-03-26,425.3583018469215,433.8772802372677,425.3583018469215,432.3507690429688,247743.0,0.0,0.0,1.0838228464126587,1.0864133834838867,1.082602620124817,1.0838228464126587,0.0,0.0,0.0,10900.142857142857,6.98
2024-03-27,432.05533371665626,435.1576168857498,431.0704800086679,432.0060729980469,312490.0,0.0,0.0,1.0832358598709106,1.0839285850524902,1.081174612045288,1.0832358598709106,0.0,0.0,0.0,10896.085714285711,6.98
2024-03-28,431.87805148050694,435.206855774365,429.57349747658407,430.48939819335936,308109.6,0.0,0.0,1.0813382863998413,1.0828369855880735,1.0775513648986816,1.0813382863998413,0.0,0.0,0.0,10892.028571428573,6.98
2024-03-29,431.7007692443577,435.25609466298016,428.0765149445003,428.97272338867185,303729.2,0.0,0.0,1.0794472694396973,1.0807305574417114,1.0768898725509644,1.0794472694396973,0.0,0.0,0.0,10887.971428571427,6.98
2024-03-30,431.52348700820835,435.30533355159537,426.5795324124164,427.4560485839844,299348.8,0.0,0.0,1.0793599486351013,1.0804387331008911,1.0750235319137573,1.0793599486351013,0.0,0.0,0.0,10883.914285714283,6.98
2024-03-31,431.3462047720591,435.3545724402105,425.08254988033264,425.9393737792969,294968.4,0.0,0.0,1.0792726278305054,1.0801469087600708,1.0731571912765503,1.0792726278305054,0.0,0.0,0.0,10879.85714285714,6.98
2024-04-01,431.16892253590976,435.4038113288257,423.5855673482488,424.4226989746094,290588.0,0.0,0.0,1.0737217664718628,1.0778765678405762,1.072535514831543,1.0737217664718628,0.0,0.0,0.0,10875.8,6.98
2024-04-02,424.8658767132144,425.85073040520393,413.6385506356036,414.9681091308594,497628.0,0.0,0.0,1.076855182647705,1.0831888914108276,1.0764726400375366,1.076855182647705,0.0,0.0,0.0,10869.306593406593,6.98
2024-04-03,413.638560397802,414.62341411303487,408.7142918216377,414.0817565917969,293023.0,0.0,0.0,1.0838346481323242,1.087583065032959,1.0835057497024536,1.0838346481323242,0.0,0.0,0.0,10862.813186813186,6.98
2024-04-04,409.1082141094713,411.0286908144108,404.971846672035,406.4491271972656,389263.0,0.0,0.0,1.0837054252624512,1.084845781326294,1.079167723655701,1.0837054252624512,0.0,0.0,0.0,10856.31978021978,6.98
2024-04-05,407.18774264335656,409.9289306992684,403.87208662866567,405.9566955566406,369644.3333333333,0.0,0.0,1.0834863185882568,1.085175633430481,1.0801642735799155,1.0834863185882568,0.0,0.0,0.0,10849.826373626373,6.98
2024-04-06,405.26727117724175,408.829170584126,402.77232658529636,405.4642639160156,350025.6666666667,0.0,0.0,1.0832672119140625,1.085505485534668,1.0811608235041301,1.0832672119140625,0.0,0.0,0.0,10843.332967032966,6.98
2024-04-07,403.346799711127,407.7294104689836,401.67256654192704,404.9718322753906,330407.0,0.0,0.0,1.0830481052398682,1.085835337638855,1.0821573734283447,1.0830481052398682,0.0,0.0,0.0,10836.83956043956,6.98
2024-04-08,404.2824272587268,409.502139632376,403.7407697680957,409.2066955566406,256289.0,0.0,0.0,1.0863661766052246,1.0888501405715942,1.0849870443344116,1.0863661766052246,0.0,0.0,0.0,10830.346153846152,6.98
2024-04-09,411.17642873741056,412.0627910757145,405.11958436109126,408.71429443359375,234569.0,0.0,0.0,1.0859296321868896,1.0868383646011353,1.073375940322876,1.0859296321868896,0.0,0.0,0.0,10823.852747252746,6.98
2024-04-10,409.0589934686625,415.5590339499868,408.9112714235904,412.5059814453125,246278.0,0.0,0.0,1.074171543121338,1.0755810737609863,1.0700452327728271,1.074171543121338,0.0,0.0,0.0,10817.35934065934,6.98
2024-04-11,415.1158387629344,418.9075315574856,406.0551726088395,408.2218627929688,290016.0,0.0,0.0,1.0726851224899292,1.072961449623108,1.062371850013733,1.0726851224899292,0.0,0.0,0.0,10810.865934065934,6.98
2024-04-12,413.1789567563194,416.62594470729744,406.6624960373217,408.5337320963542,288040.3333333333,0.0,0.0,1.0701109965642293,1.0708252588907878,1.062368114789327,1.0701109965642293,0.0,0.0,0.0,10804.372527472528,6.98
2024-04-13,411.2420747497044,414.34435785710923,407.2698194658039,408.8456013997396,286064.6666666667,0.0,0.0,1.0675368706385295,1.0686890681584678,1.0623643795649211,1.0675368706385295,0.0,0.0,0.0,10797.87912087912,6.98
2024-04-14,409.3051927430894,412.0627710069211,407.8771428942861,409.157470703125,284089.0,0.0,0.0,1.0649627447128296,1.0665528774261477,1.0623606443405151,1.0649627447128296,0.0,0.0,0.0,10791.385714285714,6.98
2024-04-15,404.9718512601576,410.43777724329743,404.1347196086394,408.8127746582031,321389.0,0.0,0.0,1.0625749826431274,1.065405249595642,1.0604116916656494,1.0625749826431274,0.0,0.0,0.0,10784.892307692307,6.98
2024-04-16,413.2445975009083,417.47945617325496,411.5703342739722,411.9150390625,332435.0,0.0,0.0,1.0621461868286133,1.0652689933776855,1.0608166456222534,1.0621461868286133,0.0,0.0,0.0,10778.3989010989,6.98
2024-04-17,412.3089833030952,418.021152627412,411.4226210103725,417.18402099609375,334531.0,0.0,0.0,1.0669398307800293,1.0691757202148438,1.0647813081741333,1.0669398307800293,0.0,0.0,0.0,10771.905494505494,6.98
2024-04-18,442.199308277393,442.2485389399166,433.2371336575831,438.2106628417969,872566.0,0.0,0.0,1.0644185543060305,1.0680338144302368,1.061176896095276,1.0644185543060305,0.0,0.0,0.0,10765.412087912087,6.98
2024-04-19,441.37859226183207,441.8053581758266,432.7611225287509,436.91393025716144,676082.6666666666,0.0,0.0,1.0648723443349204,1.0677298704783122,1.061620354652405,1.0648874839146933,0.0,0.0,0.0,10758.91868131868,6.98
2024-04-20,440.55787624627106,441.3621774117365,432.2851113999187,435.61719767252606,479599.3333333333,0.0,0.0,1.0653261343638103,1.0674259265263875,1.0620638132095337,1.0653564135233562,0.0,0.0,0.0,10752.425274725274,6.98
2024-04-21,439.7371602307101,440.9189966476465,431.8091002710865,434.3204650878906,283116.0,0.0,0.0,1.0657799243927002,1.067121982574463,1.0625072717666626,1.065825343132019,0.0,0.0,0.0,10745.931868131867,6.98
2024-04-22,436.5856199119187,438.8015406695357,433.28638416152353,434.0250244140625,259207.0,0.0,0.0,1.065405249595642,1.0709964036941528,1.0639317035675049,1.065405249595642,0.0,0.0,0.0,10739.43846153846,6.98
